S.No.,datetime,temperature,humidity,mode,speed,opTime,eSpent,eSaved
40,28/09/2020 23:10,35,54,0,5,30,1440,1440
41,28/09/2020 23:10,36,55,0,5,60,2880,2880
42,28/09/2020 23:11,35,54,0,5,90,4320,4320
43,28/09/2020 23:13,36,55,0,5,60,2880,2880
44,28/09/2020 23:14,36,54,0,5,510,24480,24480
45,28/09/2020 23:22,36,55,0,5,180,8640,8640
46,28/09/2020 23:25,35,54,0,5,210,10080,10080
47,28/09/2020 23:29,35,55,0,5,330,15840,15840
48,28/09/2020 23:34,35,54,0,5,30,1440,1440
49,28/09/2020 23:35,35,55,0,5,30,1440,1440
50,28/09/2020 23:35,35,54,0,5,30,1440,1440
51,28/09/2020 23:36,35,55,0,5,30,1440,1440
52,28/09/2020 23:36,35,54,0,5,120,5760,5760
53,28/09/2020 23:38,36,55,0,5,210,10080,10080
54,28/09/2020 23:42,35,54,0,5,330,15840,15840
55,28/09/2020 23:47,36,55,0,5,30,1440,1440
56,28/09/2020 23:48,35,54,0,5,30,1440,1440
57,28/09/2020 23:48,36,55,0,5,150,7200,7200
58,28/09/2020 23:51,36,54,0,5,60,2880,2880
59,28/09/2020 23:52,36,55,0,5,180,8640,8640
60,28/09/2020 23:55,35,54,0,5,150,7200,7200
61,28/09/2020 23:57,36,55,0,5,30,1440,1440
62,28/09/2020 23:58,35,54,0,5,60,2880,2880
63,28/09/2020 23:59,35,55,0,5,660,31680,31680
64,29/09/2020 0:10,35,56,0,5,120,5760,5760
65,29/09/2020 0:12,35,55,0,5,30,1440,1440
66,29/09/2020 0:12,35,56,0,5,300,14400,14400
67,29/09/2020 0:17,35,55,0,5,60,2880,2880
68,29/09/2020 0:18,35,56,0,5,420,20160,20160
69,29/09/2020 0:25,35,55,0,5,420,20160,20160
70,29/09/2020 0:32,35,56,0,5,30,1440,1440
71,29/09/2020 0:33,35,55,0,5,30,1440,1440
72,29/09/2020 0:33,35,56,0,5,60,2880,2880
73,29/09/2020 0:34,35,55,0,5,1500,72000,72000
74,29/09/2020 0:59,35,56,0,5,510,24480,24480
75,29/09/2020 1:08,35,55,0,5,270,12960,12960
76,29/09/2020 1:12,35,56,0,5,90,4320,4320
77,29/09/2020 1:14,35,55,0,5,90,4320,4320
78,29/09/2020 1:15,35,54,0,5,30,1440,1440
79,29/09/2020 1:16,35,55,0,5,540,25920,25920
80,29/09/2020 1:25,35,54,0,5,30,1440,1440
81,29/09/2020 1:25,36,55,0,5,30,1440,1440
82,29/09/2020 1:26,35,54,0,5,90,4320,4320
83,29/09/2020 1:27,35,55,0,5,30,1440,1440
84,29/09/2020 1:28,35,54,0,5,60,2880,2880
85,29/09/2020 1:29,36,55,0,5,300,14400,14400
86,29/09/2020 1:34,35,54,0,5,120,5760,5760
87,29/09/2020 1:36,36,56,0,5,30,1440,1440
88,29/09/2020 1:36,35,54,0,5,30,1440,1440
89,29/09/2020 1:37,35,55,0,5,270,12960,12960
90,29/09/2020 1:41,36,56,0,5,30,1440,1440
91,29/09/2020 1:42,35,55,0,5,120,5760,5760
92,29/09/2020 1:44,35,56,0,5,30,1440,1440
93,29/09/2020 1:44,35,55,0,5,120,5760,5760
94,29/09/2020 1:46,35,56,0,5,30,1440,1440
95,29/09/2020 1:47,35,55,0,5,270,12960,12960
96,29/09/2020 1:51,35,56,0,5,90,4320,4320
97,29/09/2020 1:53,35,55,0,5,1050,50400,50400
98,29/09/2020 2:10,35,56,0,5,270,12960,12960
99,29/09/2020 2:15,35,55,0,5,60,2880,2880
100,29/09/2020 2:16,35,56,0,5,540,25920,25920
101,29/09/2020 2:25,35,55,0,5,90,4320,4320
102,29/09/2020 2:26,35,56,0,5,180,8640,8640
103,29/09/2020 2:29,35,55,0,5,30,1440,1440
104,29/09/2020 2:30,35,56,0,5,60,2880,2880
105,29/09/2020 2:31,35,55,0,5,270,12960,12960
106,29/09/2020 2:35,35,56,0,5,180,8640,8640
107,29/09/2020 2:38,35,55,0,5,210,10080,10080
108,29/09/2020 2:42,36,56,0,5,210,10080,10080
109,29/09/2020 2:45,35,55,0,5,30,1440,1440
110,29/09/2020 2:46,36,56,0,5,30,1440,1440
111,29/09/2020 2:46,35,55,0,5,300,14400,14400
112,29/09/2020 2:51,35,56,0,5,600,28800,28800
113,29/09/2020 3:01,35,55,0,5,120,5760,5760
114,29/09/2020 3:03,36,56,0,5,30,1440,1440
115,29/09/2020 3:04,35,55,0,5,30,1440,1440
116,29/09/2020 3:04,35,56,0,5,60,2880,2880
117,29/09/2020 3:05,35,55,0,5,30,1440,1440
118,29/09/2020 3:06,35,56,0,5,180,8640,8640
119,29/09/2020 3:09,35,55,0,5,120,5760,5760
120,29/09/2020 3:11,35,56,0,5,780,37440,37440
121,29/09/2020 3:24,35,55,0,5,60,2880,2880
122,29/09/2020 3:25,35,56,0,5,60,2880,2880
123,29/09/2020 3:26,35,55,0,5,90,4320,4320
124,29/09/2020 3:27,35,56,0,5,90,4320,4320
125,29/09/2020 3:29,35,55,0,5,270,12960,12960
126,29/09/2020 3:33,35,56,0,5,30,1440,1440
127,29/09/2020 3:34,35,55,0,5,60,2880,2880
128,29/09/2020 3:35,35,56,0,5,210,10080,10080
129,29/09/2020 3:38,35,55,0,5,270,12960,12960
130,29/09/2020 3:43,35,56,0,5,90,4320,4320
131,29/09/2020 3:44,35,55,0,5,30,1440,1440
132,29/09/2020 3:45,35,56,0,5,120,5760,5760
133,29/09/2020 3:47,35,55,0,5,90,4320,4320
134,29/09/2020 3:48,35,56,0,5,30,1440,1440
135,29/09/2020 3:49,35,55,0,5,120,5760,5760
136,29/09/2020 3:51,35,56,0,5,150,7200,7200
137,29/09/2020 3:53,35,55,0,5,30,1440,1440
138,29/09/2020 3:54,35,56,0,5,870,41760,41760
139,29/09/2020 4:08,35,57,0,5,1320,63360,63360
140,29/09/2020 4:30,35,56,0,5,120,5760,5760
141,29/09/2020 4:32,35,57,0,5,540,25920,25920
142,29/09/2020 4:41,35,56,0,5,30,1440,1440
143,29/09/2020 4:42,35,57,0,5,30,1440,1440
144,29/09/2020 4:42,35,56,0,5,630,30240,30240
145,29/09/2020 4:53,35,55,0,5,120,5760,5760
146,29/09/2020 4:55,35,56,0,5,300,14400,14400
147,29/09/2020 5:00,35,57,0,5,120,5760,5760
148,29/09/2020 5:02,35,56,0,5,60,2880,2880
149,29/09/2020 5:03,35,57,0,5,720,34560,34560
150,29/09/2020 5:15,35,56,0,5,120,5760,5760
151,29/09/2020 5:17,35,57,0,5,150,7200,7200
152,29/09/2020 5:19,35,56,0,5,90,4320,4320
153,29/09/2020 5:21,35,57,0,5,360,17280,17280
154,29/09/2020 5:27,35,56,0,5,270,12960,12960
155,29/09/2020 5:31,35,57,0,5,30,1440,1440
156,29/09/2020 5:32,35,56,0,5,240,11520,11520
157,29/09/2020 5:36,35,57,0,5,360,17280,17280
158,29/09/2020 5:42,34,57,0,5,90,4320,4320
159,29/09/2020 5:43,35,57,0,5,90,4320,4320
160,29/09/2020 5:45,34,57,0,5,30,1440,1440
161,29/09/2020 5:45,35,57,0,5,150,7200,7200
162,29/09/2020 5:48,35,58,0,5,30,1440,1440
163,29/09/2020 5:48,35,57,0,5,30,1440,1440
164,29/09/2020 5:49,35,58,0,5,60,2880,2880
165,29/09/2020 5:50,34,58,0,5,30,1440,1440
166,29/09/2020 5:50,35,58,0,5,60,2880,2880
167,29/09/2020 5:51,34,58,0,5,210,10080,10080
168,29/09/2020 5:55,35,57,0,5,30,1440,1440
169,29/09/2020 5:55,34,57,0,5,60,2880,2880
170,29/09/2020 5:56,35,57,0,5,60,2880,2880
171,29/09/2020 5:57,35,58,0,5,30,1440,1440
172,29/09/2020 5:58,35,57,0,5,30,1440,1440
173,29/09/2020 5:58,34,57,0,5,89,4272,4272
174,29/09/2020 6:00,34,58,0,5,91,4368,4368
175,29/09/2020 6:01,34,57,0,5,29,1392,1392
176,29/09/2020 6:02,35,58,0,5,30,1440,1440
177,29/09/2020 6:02,34,58,0,5,30,1440,1440
178,29/09/2020 6:03,35,58,0,5,31,1488,1488
179,29/09/2020 6:03,34,58,0,5,89,4272,4272
180,29/09/2020 6:05,34,59,0,5,300,14400,14400
181,29/09/2020 6:10,34,58,0,5,91,4368,4368
182,29/09/2020 6:11,35,58,0,5,89,4272,4272
183,29/09/2020 6:13,35,57,0,5,31,1488,1488
184,29/09/2020 6:13,35,58,0,5,29,1392,1392
185,29/09/2020 6:14,35,57,0,5,120,5760,5760
186,29/09/2020 6:16,35,58,0,5,571,27408,27408
187,29/09/2020 6:25,35,59,0,5,59,2832,2832
188,29/09/2020 6:26,34,59,0,5,150,7200,7200
189,29/09/2020 6:29,34,60,0,5,60,2880,2880
190,29/09/2020 6:30,34,59,0,5,211,10128,10128
191,29/09/2020 6:33,34,60,0,5,59,2832,2832
192,29/09/2020 6:34,34,59,0,5,61,2928,2928
193,29/09/2020 6:35,34,60,0,5,59,2832,2832
194,29/09/2020 6:36,34,59,0,5,90,4320,4320
195,29/09/2020 6:38,34,60,0,5,181,8688,8688
196,29/09/2020 6:41,34,60,0,0,0,0,0
197,29/09/2020 7:00,33,63,0,5,30,1440,1440
198,29/09/2020 7:01,33,62,0,5,30,1440,1440
199,29/09/2020 7:01,33,63,0,5,30,1440,1440
200,29/09/2020 7:02,33,64,0,5,30,1440,1440
201,29/09/2020 7:02,33,65,0,5,210,10080,10080
202,29/09/2020 7:06,33,64,0,5,90,4320,4320
203,29/09/2020 7:07,33,63,0,5,30,1440,1440
204,29/09/2020 7:08,34,63,0,5,60,2880,2880
205,29/09/2020 7:09,34,62,0,5,270,12960,12960
206,29/09/2020 7:13,34,61,0,5,240,11520,11520
207,29/09/2020 7:17,34,60,0,5,300,14400,14400
208,29/09/2020 7:22,34,59,0,5,90,4320,4320
209,29/09/2020 7:24,34,60,0,5,120,5760,5760
210,29/09/2020 7:26,34,59,0,5,180,8640,8640
211,29/09/2020 7:29,34,60,0,5,30,1440,1440
212,29/09/2020 7:29,34,59,0,5,930,44640,44640
213,29/09/2020 7:45,34,58,0,5,1110,53280,53280
214,29/09/2020 8:03,34,57,0,5,420,20160,20160
215,29/09/2020 8:10,34,58,0,5,270,12960,12960
216,29/09/2020 8:15,34,57,0,5,1020,48960,48960
217,29/09/2020 8:32,34,58,0,5,240,11520,11520
218,29/09/2020 8:36,34,59,0,5,120,5760,5760
219,29/09/2020 8:38,34,58,0,5,1020,48960,48960
220,29/09/2020 8:55,34,57,0,5,1800,86400,86400
221,29/09/2020 9:25,34,58,0,5,0,0,0
222,29/09/2020 9:25,34,58,0,0,0,0,0
223,29/09/2020 9:28,34,55,0,5,30,1440,1440
224,29/09/2020 9:29,35,55,0,5,30,1440,1440
225,29/09/2020 9:29,34,57,0,5,30,1440,1440
226,29/09/2020 9:30,34,58,0,5,30,1440,1440
227,29/09/2020 9:30,34,59,0,5,30,1440,1440
228,29/09/2020 9:31,34,60,0,5,30,1440,1440
229,29/09/2020 9:31,34,61,0,5,210,10080,10080
230,29/09/2020 9:35,34,60,0,5,90,4320,4320
231,29/09/2020 9:36,33,60,0,5,30,1440,1440
232,29/09/2020 9:37,34,60,0,5,360,17280,17280
233,29/09/2020 9:43,34,61,0,5,60,2880,2880
234,29/09/2020 9:44,33,61,0,5,60,2880,2880
235,29/09/2020 9:45,34,61,0,5,60,2880,2880
236,29/09/2020 9:46,34,60,0,5,30,1440,1440
237,29/09/2020 9:46,34,61,0,5,90,4320,4320
238,29/09/2020 9:48,34,60,0,5,210,10080,10080
239,29/09/2020 9:51,34,59,0,5,360,17280,17280
240,29/09/2020 9:57,34,58,0,5,90,4320,4320
241,29/09/2020 9:59,34,59,0,5,210,10080,10080
242,29/09/2020 10:02,34,58,0,5,30,1440,1440
243,29/09/2020 10:03,34,59,0,5,30,1440,1440
244,29/09/2020 10:03,34,58,0,5,210,10080,10080
245,29/09/2020 10:07,34,59,0,5,30,1440,1440
246,29/09/2020 10:07,34,58,0,5,30,1440,1440
247,29/09/2020 10:08,34,59,0,5,690,33120,33120
248,29/09/2020 10:19,34,58,0,5,390,18720,18720
249,29/09/2020 10:26,34,57,0,5,30,1440,1440
250,29/09/2020 10:26,34,58,0,5,930,44640,44640
251,29/09/2020 10:42,34,57,0,5,240,11520,11520
252,29/09/2020 10:46,34,58,0,5,60,2880,2880
253,29/09/2020 10:47,34,57,0,5,960,46080,46080
254,29/09/2020 11:03,34,58,0,5,600,28800,28800
255,29/09/2020 11:13,34,57,0,5,330,15840,15840
256,29/09/2020 11:18,34,57,0,0,0,0,0
257,29/09/2020 12:07,31,63,0,5,120,5760,5760
258,29/09/2020 12:09,32,63,0,5,60,2880,2880
259,29/09/2020 12:10,32,62,0,5,90,4320,4320
260,29/09/2020 12:11,32,61,0,5,60,2880,2880
261,29/09/2020 12:12,32,60,0,5,30,1440,1440
262,29/09/2020 12:13,33,61,0,5,60,2880,2880
263,29/09/2020 12:14,33,60,0,5,60,2880,2880
264,29/09/2020 12:15,33,59,0,5,90,4320,4320
265,29/09/2020 12:16,33,58,0,5,150,7200,7200
266,29/09/2020 12:19,33,57,0,5,30,1440,1440
267,29/09/2020 12:19,34,57,0,5,60,2880,2880
268,29/09/2020 12:20,33,58,0,5,90,4320,4320
269,29/09/2020 12:22,34,58,0,5,60,2880,2880
270,29/09/2020 12:23,34,57,0,5,360,17280,17280
271,29/09/2020 12:29,34,57,0,0,0,0,0
272,29/09/2020 12:47,33,59,0,5,30,1440,1440
273,29/09/2020 12:47,33,60,0,5,30,1440,1440
274,29/09/2020 12:48,33,61,0,5,60,2880,2880
275,29/09/2020 12:49,32,60,0,5,120,5760,5760
276,29/09/2020 12:51,33,61,0,5,60,2880,2880
277,29/09/2020 12:52,33,60,0,5,90,4320,4320
278,29/09/2020 12:53,33,59,0,5,90,4320,4320
279,29/09/2020 12:55,33,58,0,5,240,11520,11520
280,29/09/2020 12:59,34,57,0,5,360,17280,17280
281,29/09/2020 13:05,34,56,0,5,30,1440,1440
282,29/09/2020 13:05,34,57,0,5,150,7200,7200
283,29/09/2020 13:08,34,56,0,5,150,7200,7200
284,29/09/2020 13:10,34,56,0,0,0,0,0
285,29/09/2020 13:12,34,56,0,5,30,1440,1440
286,29/09/2020 13:12,34,55,0,5,120,5760,5760
287,29/09/2020 13:14,34,56,0,5,61,2928,2928
288,29/09/2020 13:15,34,55,0,5,29,1392,1392
289,29/09/2020 13:16,34,56,0,5,630,30240,30240
290,29/09/2020 13:26,34,55,0,5,30,1440,1440
291,29/09/2020 13:27,34,56,0,5,31,1488,1488
292,29/09/2020 13:27,34,55,0,5,89,4272,4272
293,29/09/2020 13:29,34,55,0,0,0,0,0
294,29/09/2020 13:46,33,58,0,5,60,2880,2880
295,29/09/2020 13:47,33,59,0,5,30,1440,1440
296,29/09/2020 13:47,33,60,0,5,30,1440,1440
297,29/09/2020 13:48,33,61,0,5,150,7200,7200
298,29/09/2020 13:50,34,61,0,5,120,5760,5760
299,29/09/2020 13:52,34,60,0,5,360,17280,17280
300,29/09/2020 13:58,35,60,0,5,30,1440,1440
301,29/09/2020 13:59,35,59,0,5,60,2880,2880
302,29/09/2020 14:00,35,58,0,5,30,1440,1440
303,29/09/2020 14:00,34,58,0,5,60,2880,2880
304,29/09/2020 14:01,34,57,0,5,120,5760,5760
305,29/09/2020 14:03,34,58,0,5,60,2880,2880
306,29/09/2020 14:04,34,57,0,5,30,1440,1440
307,29/09/2020 14:05,34,58,0,5,60,2880,2880
308,29/09/2020 14:06,34,59,0,5,30,1440,1440
309,29/09/2020 14:06,34,58,0,5,540,25920,25920
310,29/09/2020 14:15,34,57,0,5,90,4320,4320
311,29/09/2020 14:17,34,56,0,5,120,5760,5760
312,29/09/2020 14:19,35,55,0,5,390,18720,18720
313,29/09/2020 14:25,35,54,0,5,60,2880,2880
314,29/09/2020 14:26,34,54,0,5,60,2880,2880
315,29/09/2020 14:27,35,54,0,5,1140,54720,54720
316,29/09/2020 14:46,35,53,0,5,390,18720,18720
317,29/09/2020 14:53,35,52,0,5,1380,66240,66240
318,29/09/2020 15:16,35,53,0,5,1020,48960,48960
319,29/09/2020 15:33,35,54,0,5,150,7200,7200
320,29/09/2020 15:35,35,55,0,5,60,2880,2880
321,29/09/2020 15:36,35,54,0,5,30,1440,1440
322,29/09/2020 15:37,34,55,0,5,90,4320,4320
323,29/09/2020 15:38,35,54,0,5,120,5760,5760
324,29/09/2020 15:40,35,53,0,5,210,10080,10080
325,29/09/2020 15:44,35,52,0,5,120,5760,5760
326,29/09/2020 15:46,36,53,0,5,30,1440,1440
327,29/09/2020 15:46,35,52,0,5,210,10080,10080
328,29/09/2020 15:50,36,53,0,5,30,1440,1440
329,29/09/2020 15:50,35,52,0,5,60,2880,2880
330,29/09/2020 15:51,36,53,0,5,90,4320,4320
331,29/09/2020 15:53,35,52,0,5,30,1440,1440
332,29/09/2020 15:53,36,53,0,5,180,8640,8640
333,29/09/2020 15:56,36,52,0,5,270,12960,12960
334,29/09/2020 16:01,36,53,0,5,120,5760,5760
335,29/09/2020 16:03,35,52,0,5,30,1440,1440
336,29/09/2020 16:03,36,53,0,5,30,1440,1440
337,29/09/2020 16:04,35,52,0,5,630,30240,30240
338,29/09/2020 16:14,35,53,0,5,30,1440,1440
339,29/09/2020 16:15,35,52,0,5,30,1440,1440
340,29/09/2020 16:15,35,53,0,5,720,34560,34560
341,29/09/2020 16:27,35,54,0,5,180,8640,8640
342,29/09/2020 16:30,35,53,0,5,420,20160,20160
343,29/09/2020 16:37,36,53,0,5,30,1440,1440
344,29/09/2020 16:38,35,52,0,5,30,1440,1440
345,29/09/2020 16:38,36,53,0,5,600,28800,28800
346,29/09/2020 16:48,35,52,0,5,30,1440,1440
347,29/09/2020 16:49,36,53,0,5,150,7200,7200
348,29/09/2020 16:51,35,52,0,5,60,2880,2880
349,29/09/2020 16:52,36,53,0,5,150,7200,7200
350,29/09/2020 16:55,35,52,0,5,120,5760,5760
351,29/09/2020 16:57,36,53,0,5,30,1440,1440
352,29/09/2020 16:57,35,52,0,5,30,1440,1440
353,29/09/2020 16:58,36,53,0,5,60,2880,2880
354,29/09/2020 16:59,35,52,0,5,30,1440,1440
355,29/09/2020 16:59,36,53,0,5,30,1440,1440
356,29/09/2020 17:00,35,53,0,5,120,5760,5760
357,29/09/2020 17:02,36,54,0,5,30,1440,1440
358,29/09/2020 17:02,35,53,0,5,60,2880,2880
359,29/09/2020 17:03,36,54,0,5,60,2880,2880
360,29/09/2020 17:04,35,53,0,5,60,2880,2880
361,29/09/2020 17:05,36,54,0,5,360,17280,17280
362,29/09/2020 17:11,35,53,0,5,30,1440,1440
363,29/09/2020 17:12,35,54,0,5,30,1440,1440
364,29/09/2020 17:12,36,54,0,5,30,1440,1440
365,29/09/2020 17:13,36,55,0,5,30,1440,1440
366,29/09/2020 17:13,36,54,0,5,60,2880,2880
367,29/09/2020 17:14,36,55,0,5,30,1440,1440
368,29/09/2020 17:15,35,54,0,5,60,2880,2880
369,29/09/2020 17:16,36,55,0,5,30,1440,1440
370,29/09/2020 17:16,35,54,0,5,30,1440,1440
371,29/09/2020 17:17,36,55,0,5,30,1440,1440
372,29/09/2020 17:17,35,54,0,5,90,4320,4320
373,29/09/2020 17:19,35,55,0,5,1320,63360,63360
374,29/09/2020 17:41,35,56,0,5,150,7200,7200
375,29/09/2020 17:43,35,55,0,5,2340,112320,112320
376,29/09/2020 18:22,35,56,0,5,749,35952,35952
377,29/09/2020 18:35,35,55,0,5,60,2880,2880
378,29/09/2020 18:36,35,56,0,5,30,1440,1440
379,29/09/2020 18:36,35,55,0,5,120,5760,5760
380,29/09/2020 18:38,35,56,0,5,30,1440,1440
381,29/09/2020 18:39,35,55,0,5,31,1488,1488
382,29/09/2020 18:39,35,56,0,5,29,1392,1392
383,29/09/2020 18:40,35,55,0,5,91,4368,4368
384,29/09/2020 18:41,35,56,0,5,89,4272,4272
385,29/09/2020 18:43,35,55,0,5,600,28800,28800
386,29/09/2020 18:53,36,56,0,5,60,2880,2880
387,29/09/2020 18:54,36,55,0,5,1230,59040,59040
388,29/09/2020 19:14,36,56,0,5,30,1440,1440
389,29/09/2020 19:15,35,55,0,5,120,5760,5760
390,29/09/2020 19:17,36,56,0,5,120,5760,5760
391,29/09/2020 19:19,36,55,0,5,930,44640,44640
392,29/09/2020 19:34,36,54,0,5,1050,50400,50400
393,29/09/2020 19:52,36,55,0,5,30,1440,1440
394,29/09/2020 19:52,36,54,0,5,61,2928,2928
395,29/09/2020 19:53,36,55,0,5,720,34560,34560
396,29/09/2020 20:05,36,54,0,5,269,12912,12912
397,29/09/2020 20:10,36,55,0,5,30,1440,1440
398,29/09/2020 20:10,36,54,0,5,120,5760,5760
399,29/09/2020 20:12,36,55,0,5,30,1440,1440
400,29/09/2020 20:13,36,54,0,5,31,1488,1488
401,29/09/2020 20:13,36,55,0,5,59,2832,2832
402,29/09/2020 20:14,36,54,0,5,61,2928,2928
403,29/09/2020 20:15,36,55,0,5,29,1392,1392
404,29/09/2020 20:16,36,54,0,5,60,2880,2880
405,29/09/2020 20:17,36,55,0,5,60,2880,2880
406,29/09/2020 20:18,35,54,0,5,91,4368,4368
407,29/09/2020 20:19,35,55,0,5,179,8592,8592
408,29/09/2020 20:22,35,54,0,5,90,4320,4320
409,29/09/2020 20:24,36,55,0,5,30,1440,1440
410,29/09/2020 20:24,35,54,0,5,30,1440,1440
411,29/09/2020 20:25,36,55,0,5,90,4320,4320
412,29/09/2020 20:26,35,54,0,5,30,1440,1440
413,29/09/2020 20:27,35,53,0,5,31,1488,1488
414,29/09/2020 20:27,36,54,0,5,209,10032,10032
415,29/09/2020 20:31,35,54,0,5,31,1488,1488
416,29/09/2020 20:31,36,54,0,5,360,17280,17280
417,29/09/2020 20:37,35,53,0,5,29,1392,1392
418,29/09/2020 20:38,36,54,0,5,30,1440,1440
419,29/09/2020 20:38,35,53,0,5,61,2928,2928
420,29/09/2020 20:39,36,54,0,5,59,2832,2832
421,29/09/2020 20:40,35,53,0,5,90,4320,4320
422,29/09/2020 20:42,36,54,0,5,331,15888,15888
423,29/09/2020 20:47,35,54,0,5,120,5760,5760
424,29/09/2020 20:49,36,55,0,5,29,1392,1392
425,29/09/2020 20:50,35,53,0,5,30,1440,1440
426,29/09/2020 20:50,36,54,0,5,330,15840,15840
427,29/09/2020 20:56,36,55,0,5,60,2880,2880
428,29/09/2020 20:57,35,54,0,5,120,5760,5760
429,29/09/2020 20:59,35,55,0,5,1020,48960,48960
430,29/09/2020 21:16,35,54,0,5,300,14400,14400
431,29/09/2020 21:21,35,55,0,5,90,4320,4320
432,29/09/2020 21:22,35,54,0,5,30,1440,1440
433,29/09/2020 21:23,36,55,0,5,391,18768,18768
434,29/09/2020 21:29,35,55,0,5,29,1392,1392
435,29/09/2020 21:30,36,56,0,5,30,1440,1440
436,29/09/2020 21:30,36,55,0,5,30,1440,1440
437,29/09/2020 21:31,36,56,0,5,31,1488,1488
438,29/09/2020 21:31,35,55,0,5,209,10032,10032
439,29/09/2020 21:35,35,56,0,5,511,24528,24528
440,29/09/2020 21:43,35,57,0,5,329,15792,15792
441,29/09/2020 21:49,35,56,0,5,151,7248,7248
442,29/09/2020 21:51,35,57,0,5,59,2832,2832
443,29/09/2020 21:52,35,58,0,5,61,2928,2928
444,29/09/2020 21:53,35,57,0,5,509,24432,24432
445,29/09/2020 22:02,35,56,0,5,240,11520,11520
446,29/09/2020 22:06,35,57,0,5,150,7200,7200
447,29/09/2020 22:08,35,56,0,5,90,4320,4320
448,29/09/2020 22:10,35,57,0,5,60,2880,2880
449,29/09/2020 22:11,35,56,0,5,1410,67680,67680
450,29/09/2020 22:34,36,57,0,5,30,1440,1440
451,29/09/2020 22:35,35,56,0,5,31,1488,1488
452,29/09/2020 22:35,36,57,0,5,29,1392,1392
453,29/09/2020 22:36,36,56,0,5,30,1440,1440
454,29/09/2020 22:36,36,57,0,5,210,10080,10080
455,29/09/2020 22:40,35,56,0,5,91,4368,4368
456,29/09/2020 22:41,36,57,0,5,269,12912,12912
457,29/09/2020 22:46,36,56,0,5,60,2880,2880
458,29/09/2020 22:47,36,57,0,5,90,4320,4320
459,29/09/2020 22:48,36,56,0,5,30,1440,1440
460,29/09/2020 22:49,36,57,0,5,180,8640,8640
461,29/09/2020 22:52,36,56,0,5,660,31680,31680
462,29/09/2020 23:03,36,57,0,5,631,30288,30288
463,29/09/2020 23:13,35,56,0,5,59,2832,2832
464,29/09/2020 23:14,36,57,0,5,30,1440,1440
465,29/09/2020 23:15,35,56,0,5,31,1488,1488
466,29/09/2020 23:15,36,57,0,5,1080,51840,51840
467,29/09/2020 23:33,36,56,0,5,179,8592,8592
468,29/09/2020 23:36,36,57,0,5,360,17280,17280
469,29/09/2020 23:42,35,57,0,5,30,1440,1440
470,29/09/2020 23:43,36,57,0,5,180,8640,8640
471,29/09/2020 23:46,35,57,0,5,30,1440,1440
472,29/09/2020 23:46,36,58,0,5,30,1440,1440
473,29/09/2020 23:47,35,57,0,5,90,4320,4320
474,29/09/2020 23:48,36,58,0,5,30,1440,1440
475,29/09/2020 23:49,36,57,0,5,271,13008,13008
476,29/09/2020 23:53,35,56,0,5,59,2832,2832
477,29/09/2020 23:54,35,57,0,5,30,1440,1440
478,29/09/2020 23:55,35,56,0,5,31,1488,1488
479,29/09/2020 23:55,36,57,0,5,59,2832,2832
